personality_type,social_energy,alone_time_preference,talkativeness,deep_reflection,group_comfort,party_liking,listening_skill,empathy,creativity,organization,leadership,risk_taking,public_speaking_comfort,curiosity,routine_preference,excitement_seeking,friendliness,emotional_stability,planning,spontaneity,adventurousness,reading_habit,sports_interest,online_social_usage,travel_desire,gadget_usage,work_style_collaborative,decision_speed,stress_handling
Extrovert,6.815701009011345,2.2741655252847393,8.162685803072728,3.351046989207742,6.882575408204753,6.02535832504039,6.815869996380216,5.516350515745902,6.346456146026259,5.652174799996311,9.345866198315777,8.42944356126466,7.833683559156138,8.086411550346963,3.6052936882514617,7.283923341288629,6.735896229963805,7.355995553268507,4.467402035955337,8.687381282790255,5.98451131159946,4.180615046314085,8.931622902855127,8.894875708917386,8.08431268215089,4.814080379821672,7.333336459335626,10.0,6.314638934354661
Introvert,4.23584153055115,9.190817775882973,4.943718331429922,6.39458428908492,4.928196670393175,0.0,7.222007059401356,9.923800307179729,3.231288110195693,5.266597942345518,3.8828738655412423,4.042604599795975,3.2945363734358435,3.8040841222109627,7.984228084850397,3.7202068244206523,8.350865129107822,5.552279864984218,5.5479002443220296,4.742206797346955,4.136375196155447,10.0,2.7624879558803705,6.682733027247057,5.748139132330529,6.830775807976351,6.121922068488741,4.939662369017671,5.7329333670014515
Extrovert,6.868673065615182,4.6573097185506604,9.165374054803435,4.303769869180603,6.941546250564544,7.969220832055379,4.95123160583942,7.244868846051752,7.1507345923707835,3.7200473152439066,10.0,7.945522869477359,8.74627428184443,6.782443508126634,1.4794989970187653,6.614702715239659,7.670561702784155,8.672531548563791,6.059088647391577,4.447653638980203,6.885245853100458,2.956634425055819,5.466249649752939,6.52096526233018,7.60573755100066,4.815888121871897,6.429957736113257,6.539522556654232,6.8386560893657204
Ambivert,5.86657021729472,6.54094256411588,5.241463927543074,6.405747011880912,7.252822422132059,5.661316570803172,4.755622513246466,6.229078679972142,4.2280232548312355,6.449658193091942,5.897002920316062,4.686948768246044,5.626429277358344,5.235528787876802,5.327266543319182,5.601612289449917,5.228222232762439,8.725868748595232,9.49793982508501,5.390388497498253,5.804859048365623,5.869166299552078,6.737012773558631,6.519598827282166,4.648390093377279,6.9215767205391225,4.457237162655918,4.214751201003766,6.746180148743305
Introvert,3.4921073469760966,6.56913314096553,2.291719183332178,6.9355988712046095,3.340664391964973,0.32530018074640643,6.516936722686968,6.569116342220747,4.198882514325801,6.8797384140281865,2.6686005347295296,2.349026039955005,2.776624759087067,6.760289745976248,7.218993527358878,4.075095961150907,5.763867564290985,7.257298104722735,7.2508557154779965,3.7067174141023598,4.961400439332849,7.939116131298124,3.6269158793575373,4.247614879906504,3.1299197641790384,6.114988352680875,3.2183108780636838,6.228442031553,5.807226283137098
Ambivert,4.776857983153785,6.848865852210827,7.040920601629909,5.373955512435777,7.5653889963927785,4.827286403925917,8.253916185619506,5.442913020393984,6.130742981994042,4.582595904868735,6.785390044945077,6.051116737939667,3.8834674190532086,7.159934261797407,6.821334997179701,3.839031042222377,5.915764024951018,4.844383590691127,8.240880697843675,4.921066479234046,5.8984899446136785,6.54750305624612,3.753978387412589,7.234268616965499,6.960240817883959,7.468360172240435,8.000928267754231,7.724904954304001,4.944772030626571
Extrovert,7.64053005551811,2.470479709763326,8.499156216694995,3.303456105612627,8.644351272472907,8.784075467582998,6.928806251887404,6.672379173742993,6.507390274971944,6.567783406788793,6.814350532448457,7.010151922141016,9.911731187476754,6.970293790137689,3.6453470476483463,8.04385038852397,8.321736183766149,8.530272102519758,6.829127920027593,4.791033290738505,6.875831402761127,4.152729415025036,8.26429916670472,3.96431659901819,9.106989162189299,7.309828344519707,9.341522076341557,6.472950006310538,3.3247438785303265
Ambivert,4.479982779940068,4.59764275667197,5.038016976245282,7.190742944035243,8.718867964657498,3.7760173558349495,6.296227282204711,5.518576958741467,6.545858604495488,6.919272649674158,7.731065405423205,3.1263222034548783,4.039215598029003,8.386452326773995,5.064008614372154,9.553497423271576,8.376753912590257,4.672583193876347,8.080193575165243,4.706695810731194,3.1214967230609743,7.124869985346934,7.195356395065312,6.518740533870164,8.766540198415957,6.460631169145949,4.608574829711917,5.544053848062198,3.9712139638428745
Introvert,2.9720929415216455,7.03899347996585,1.0629768725614608,8.295199079005958,4.316949841133198,1.951070065111989,8.955611499353871,8.654063990039607,5.911695666876554,4.517107338093272,2.9481580536603245,5.590118705751944,4.094437104926131,8.057531222830946,6.345730725980179,1.2214145322404266,7.444023213937411,7.016314596641999,6.256712969657648,2.9442580183195437,2.6492130881666864,8.061087962298226,3.4911420909517408,5.41415162077789,4.646784787394266,6.318291203359448,5.062922674861826,6.061306313717361,6.414947121054031
Extrovert,6.55746913986811,3.031612414015032,10.0,1.2596830393722556,8.84453123284149,8.045701438373902,6.146174910514774,5.550120569563739,2.8942003002703425,6.764477067926453,8.277127848366781,5.73872946639422,9.515610115223055,5.345686026302393,3.078612899250113,7.027374154604862,7.8048036424674585,6.584687511028034,5.482687743563903,9.18586029371438,6.401199885767296,3.9500354396377877,10.0,5.722679333154289,2.898137044599568,5.430220908586182,4.9435271025068355,8.14750358570551,2.221952316959782
Extrovert,7.664738372754412,3.8554710984673317,6.30942800481418,7.582605399925779,6.099445286914415,4.469735084348126,7.367524790263169,5.786712554907187,5.792311820637438,1.8241519388400418,9.644866367197666,7.700018394140784,7.238933564545041,5.276890080075086,4.7267646901005085,5.246697543828109,6.353982410523763,6.571937312478487,5.263229732955985,5.9151692698995735,6.085378812182687,2.155777572989389,8.574004601915622,7.88310324670961,5.8104668726466775,7.180473615788836,7.672111434096708,6.835600174148216,5.375590621877303
Ambivert,6.622736511692824,2.4690453412885205,5.9266402365101,5.349179387601582,3.736843962464839,2.4006174171698618,7.262935382179752,6.428707604544235,5.0895058660178165,4.2786205343973505,6.005112238194914,6.275062097203184,6.512069640606321,4.955455790001612,6.157655999285853,2.8466754385969226,5.543407341747535,3.530230826548542,4.827402021919715,6.6511881146845555,4.584023962233846,3.2262415425268274,5.884815732055777,5.965427613793102,4.955237724937246,5.160987162790865,5.372467040174526,5.24702948086705,4.501489693712488
Extrovert,6.294873381408994,1.9038720342736597,10.0,5.1304844985952585,9.032812857814578,9.928361043430833,4.944481910988568,6.7651038001070996,2.4410737930620545,5.553916212916054,7.103982310729497,7.519512900477631,10.0,7.297978856414975,3.943524086979952,9.879553395881974,9.252743136580241,5.012864055917433,3.0884483103169833,6.267426428922106,6.989634421930062,3.0131284315083713,6.809189958530331,8.528555267445773,7.012156335308528,7.133826622328405,7.5528956467109865,10.0,7.389971155649992
Extrovert,7.269395882033159,2.308677656413297,7.488167227964725,4.093388589510887,7.803185543716537,7.525007234611127,6.1632612558773685,6.656355833863037,4.38487209128826,5.849214933288367,6.660959059401215,7.142519576748859,6.63048244871316,4.733302406545251,2.4292012369774305,8.591671110031463,7.323017140402498,6.221990536217774,5.841108310084806,5.3991138411433015,6.4746522267640465,7.1149606600406035,7.97931471778785,8.854548867594534,9.414049489887564,8.11818552002072,9.842858884083322,5.744162692245224,5.911508000243316
Ambivert,6.277393614977424,7.05455770068091,5.431784041051978,5.246548543667502,7.150312199992999,4.828825572696383,5.574133169353847,8.656706099127657,7.207359294423603,5.9785020653024965,5.8690524865546765,4.86061496446637,3.6773305356881107,8.80599136325178,5.780576299376761,4.941479999747205,8.71499429076163,6.971128946888696,6.048676448474576,4.663351946903973,1.7508271622154172,5.7598486716782125,3.957164456130809,7.085029408586697,5.231437601053137,4.289769043342259,8.545056556787106,5.956523106104714,7.021317055018031
Extrovert,4.883532827479007,1.6999402707770535,9.280591653123315,5.433574566683177,7.241061992094803,7.841569304354824,9.225025158320893,3.0336911128769533,5.308350392001644,5.141250553346959,10.0,6.641781166604182,7.682621831408088,9.803455791183318,4.950974323840186,7.8568428056212225,8.659158307778455,7.149104156995682,2.7591557251235828,6.056584671489579,5.071285430428617,3.5737027413223914,6.208280952146845,7.0304998305841,5.935735891665688,8.062251896831505,8.346764919161814,7.59348619688815,4.297903401279282
Introvert,5.783376054599006,7.503526719598848,1.21029649165272,10.0,4.3770177315652035,0.0,8.77710538021075,6.068191916763112,7.4293796026673675,5.882643977571325,6.936963686828523,3.049887352968158,3.33030346518552,8.020411085168217,8.12615131457753,2.3079934745537143,4.523435200706354,4.787123989198852,8.294392525115338,4.588364124320757,1.388911033104776,8.072252133927527,2.1280711009710407,6.216626967584112,2.9574789684069365,4.7669020486539315,8.168470047924291,3.977483232007809,7.683205599882925
Extrovert,9.567886871046401,4.214454140065362,5.495298748519692,2.3210741540898034,6.863606875572792,8.565967675226869,6.026408637623184,6.442653359904649,5.381214660834936,4.793632119105264,9.167805264250198,6.747783122533851,7.169187701935136,6.385790985509793,4.560643792158183,8.127884991362814,7.165312515887997,3.914481469514174,3.547444989867804,6.257332020533659,7.738157250861468,1.9917913615663219,9.722065138642638,6.199680621603624,5.966673741747624,8.132864930203313,5.075658540344592,7.88247461258804,7.924557212943217
Extrovert,5.69249662964402,3.059401165448677,7.464343057119229,2.8251546670210077,8.70670330663213,8.65371175826501,5.84234469466378,5.9371953294426225,5.714603032943312,4.848413457600028,7.553983709661245,9.673234782468512,8.677140271594102,6.692614897294005,3.6677231265039723,8.507788513172823,10.0,5.820500222778741,2.260136602724201,4.112681716589171,8.704982530237375,5.4952211404010765,7.244670445111911,9.286473402311104,4.952750618734763,7.938522984593744,8.772067551841495,4.798326814375318,5.685202654000815
Extrovert,4.843706300102372,5.299681864008066,8.12105687777588,6.3201287739314,6.606155233709642,5.451958007343698,2.2448057105929635,6.883507015795132,7.8693657100328505,6.775161227009399,7.331250151022627,6.48089171444446,7.2033301065166855,5.787166707578669,4.3205178414780185,10.0,9.819959646204055,5.489668770605769,3.832472303802721,7.495834388867374,8.745394380664601,4.468931433214334,5.407572525595327,8.566528114489468,8.426618213675864,6.275461043444039,10.0,8.330910241164016,6.636582344998535
Extrovert,8.044426381001092,2.774760408838544,8.10409021464927,7.1035184861644876,8.17656505730928,8.696101270845102,5.425415791957324,6.753536507978766,6.541975107163959,5.0186248817588766,10.0,5.277341462915586,9.063886424383732,5.317262843613055,4.406309784639408,6.531632159126898,4.793019304603221,7.569868764244161,4.576201181498287,7.431581298307778,4.446023056277332,5.00092442304607,9.230557122029284,8.520716647624768,7.299262518221194,5.902675382507902,6.373394395936733,8.831941748476225,8.429577642380607
Ambivert,3.819633706146827,8.324462171321725,7.625803062882013,6.560957835103377,5.124523368195444,4.701641765907776,6.10518362114928,6.735782174734151,6.044127283099155,6.550352555019306,6.2749806532705135,6.898736531710563,7.2236626730642035,7.958832514756665,3.6371934195568953,7.238549433353458,6.929563262022302,8.16397507542204,7.482967192722986,4.803608666580286,1.4114337985496075,5.139117987661704,6.969841725392693,7.199766126064556,5.627421297368898,5.73553863303878,6.838501647033491,6.412406543688506,7.844253711360247
Ambivert,6.942239935297618,8.59402287654692,4.081148683050302,8.024273488050545,7.91184898656906,4.928371067560707,6.404006946271125,6.904508687168164,6.079873498417063,4.816364960674893,2.7121763833715447,4.599902899790705,5.510100048692666,6.0688321979731015,7.5211503646194675,3.7698607586755744,6.972872348937837,8.419979309288497,4.197689104852252,6.892357660333127,2.814370785526018,6.473571785217067,6.3049685752724125,4.908578664608609,3.3584858118043663,6.974437935173463,6.565810955104169,6.042634214165507,2.0885431855462624
Introvert,3.591003243197532,8.687066414323246,2.784433712228953,7.290806698728766,2.9320235340394807,2.7053302135513215,7.6298609860605,7.5765586466673325,4.931382125618568,8.740973473006536,4.880391277619905,3.479104468501361,4.7037976057925315,5.347533101665987,3.922678255309191,3.6991708650221398,5.811823499233783,7.014663634189978,3.471906033334014,3.7282877495271896,1.549997788835086,7.484798991804892,5.1787283962049315,3.621740130120469,3.162786900627857,4.601928070064271,2.0427358991061575,2.6729279314337697,7.292185841748639
Introvert,3.1850685245059056,8.627412668877177,5.260902344252498,5.499684303953664,3.1219595734498595,2.508214560049691,8.320008379005634,7.836840796164147,7.436201798573295,8.40819263603444,4.667166274135152,3.4496750234387203,1.1500713931396152,5.885546122049281,6.58891684669884,5.2697154425456105,9.35035719284083,4.035138104394353,6.682077602840924,5.986644735596432,3.5863400060998445,7.366639947944786,4.631162030950698,6.446965023107339,6.595514163049047,3.6700557201430533,5.407673187051061,3.690125554133067,4.915290898763604
Ambivert,4.644615422464597,6.338538794828158,5.083232965195946,5.897642702187581,5.579578226450634,5.553654630642528,6.872980982873654,7.271769143693463,6.980803619118811,8.119488980523762,7.739181344807986,6.17230335491326,5.071714988239377,7.462341568457754,7.334880186326564,6.139634061351815,8.201158051138236,6.779865722328228,4.2855890803391485,8.835431056857928,2.7383894979125367,6.427215846862353,5.236270968188152,7.156166945285962,4.257297666156061,6.3496171014636875,6.015298415325133,6.565575416178937,3.8656329118945174
Ambivert,7.900011459684029,6.724891388661033,8.480463506493612,8.143709405400461,7.37456608517779,4.439992328071442,7.551382413835082,5.561898497156865,8.210240053927471,4.684670778497115,5.384746607498571,6.251543362620442,4.841505050721016,7.107240903702085,6.637325110594027,4.393329566260348,10.0,2.427631850064942,4.998165901669074,5.514203522962252,5.180380499205839,3.679947824085094,1.3822102817331512,5.5228089178478745,3.839831765408189,5.163864501254977,5.06942868117332,4.114237548034151,5.827847364295648
Ambivert,6.630178151082528,5.685569642335068,5.148555326710342,4.918604859107091,5.9394282873545565,5.530216015995193,10.0,7.1305357646529055,6.244860466251082,3.239886375380096,7.503119233528571,6.620043672826242,4.655419424090665,8.070590361160475,5.9360405934947025,4.622501670844677,6.8392504557660985,6.661116788232415,5.880331293680712,5.199111452963017,5.937914774771105,6.761774335298079,1.90080811880894,6.488304711920122,2.0200663859700008,7.268780481968648,7.167317676659633,5.665737585547104,5.785045752829349
Introvert,3.9047487135309686,9.753108156839867,1.958938264892104,10.0,3.7406785455898444,2.2264502167872173,7.574381539376456,6.037645008734461,6.314249051954917,7.929014294511534,5.724690031228235,4.683699632490269,0.8283787431172023,8.174614644262961,5.017535095637966,3.108748414999339,5.18293109895503,5.260979767590557,5.399978666108825,4.280201502415766,5.699935427477531,9.813940605141367,3.4169850610728947,3.1713555508120796,5.682893054724676,3.77698645386331,6.067171611547926,2.234410238722137,7.44088087556567
Ambivert,7.300083946941164,6.2505830176166866,5.441253686104392,7.873040588841431,5.474475945993756,6.18023554493271,6.4435348373281665,6.865242877472692,6.399994795380601,6.4611188317476,7.229554726890939,6.371211790102145,4.126499519612604,6.935070033323187,7.5425137012330925,4.004664876662403,6.035815317059942,4.81828948125193,6.146967501671484,4.814562592765481,4.413113634960459,4.172107569593041,4.912485482287181,5.523861480141104,6.8051988458704065,4.278470163748251,6.923682831179217,1.9787361356922246,8.001488470890772
Ambivert,3.971708704760696,7.579158933085051,5.889387861030974,6.260893717801902,6.351305111015026,3.731695464654928,4.089804988617959,5.450678012169773,3.845497305230983,6.672615383221514,6.010414963158526,3.0276092864084054,3.7620289410860557,8.631135534013712,4.1382355036876515,3.3357829663048806,5.658982509508101,7.4618075196069,6.345998134405182,7.5031098149462805,5.60165211422206,5.781768938984078,3.695754919365225,8.018620079562034,4.8158555056597345,6.6628314566449065,6.595683898303239,5.468409776074498,6.5012809732330945
Introvert,4.927106803558636,5.820845163742538,2.382680981096854,10.0,3.101669841752572,2.636159880604712,6.183564253511625,8.676131602151656,6.417924478016334,6.8799288865128565,4.66342595231777,2.2500196936199703,4.942861904637884,5.680846083850682,8.329619538146343,3.692947153417291,6.377115658677211,6.986972810495241,6.638183531657644,6.126358571525429,0.43124540031180825,6.536539487949161,4.555400717436653,5.566354202836534,3.588589502467611,6.945190615302804,5.756639561103669,3.501671563087438,6.555564797052918
Extrovert,7.603087555456044,3.324393896905142,8.597208812845805,3.771590439614759,6.8049038592326845,8.121425705276769,6.23141671760815,6.475078121071182,2.694310306530962,3.4940310510361585,7.601055353857762,5.7239450720993785,7.038071603242106,7.455309255274607,5.752641714744852,5.373487571296618,8.908239124967123,4.609881949274035,5.8439094538291405,6.432364412630307,6.392835756479473,3.7167272658483976,7.754895776461985,10.0,8.646345177309975,7.089894642734219,8.278102785989848,8.710449579969342,5.190238800247652
Extrovert,8.502094544903674,4.52317019612541,7.776235609136963,2.0494790783051373,7.709601142397759,7.675157580112671,5.272030005148309,7.638978805462166,5.296251077403232,6.620324071128452,5.651565130185253,8.229100376720218,9.088189451598296,4.589738554919087,0.20921832935068574,10.0,10.0,5.976638216691664,4.413612460215975,7.140915234559064,7.069668457343434,5.8089855122527805,5.161760100760102,7.258851026540542,8.893397525466035,4.476865601651625,9.173907585214515,6.905899088816209,6.078843171662718
Extrovert,7.7653054854920995,1.2877117041609294,9.904225859355593,3.5092092353641275,7.124011264369688,10.0,5.598273192373708,4.73828833236464,6.945355689602997,4.786093409299208,9.443065635343283,8.140190285988103,10.0,9.565265878558783,3.7188982493680887,10.0,8.001315254241822,4.516648053791508,4.473357001116348,3.984392446898901,8.590093770147634,4.131173801483011,4.384537858641999,8.499311680291855,6.099022675901182,7.461678931784662,10.0,4.241095656389701,1.9162295203744595
Ambivert,2.683201590439622,6.145852202689601,6.261838933318327,6.565818587966979,5.287240567633225,5.91388987689325,6.038821620002635,6.293460420616929,5.397782473071755,6.891863801199323,4.871885336356268,5.841818477371259,3.7189332688140917,4.840335889264602,5.259482066887783,7.602876012697316,5.28210243039139,6.082803636379457,3.4442258355161375,4.088790630988583,5.555116877394987,5.498727271509576,4.162567686393171,8.663611961900639,5.183137228089728,6.774013987853724,5.272405324129791,2.2517246410057985,4.866504656550884
Ambivert,6.936022391458371,6.41294009556087,5.5161426356068315,5.000397515511264,2.8517969070863978,4.1578110311618035,3.336305918165441,4.3487882330125665,3.506003674719098,5.401475514675934,4.452083718917143,3.335944170469303,3.512694458863559,8.424078276390848,3.3185156523832817,6.735324704169855,8.117562209764504,6.4039974640350446,7.290080563543338,4.61894396067021,5.2920371442112,7.415538792734501,9.408987104115566,6.278941823958864,6.780663969397062,7.403625185196641,4.684859940225493,4.259097321728522,5.836902083094346
Ambivert,2.763275015638816,8.091838454580241,5.025239761388985,4.970531437717267,7.969446246331111,4.701905287214139,8.599345035724067,4.921266946276277,6.067768786582342,4.772903320241465,8.088001951779681,3.591297958693283,5.7949675106860745,8.836746134416739,5.524793859215962,7.339807134357932,6.081827162068823,4.851586666064439,6.454658448417037,4.345418743263092,3.9594910551405125,8.085471028571417,6.403835552068887,8.772528693078668,4.519667651802253,3.47160444066373,3.5106839955734253,4.194503807435303,6.1815366085465655
Ambivert,4.050219099981137,4.990665418008819,6.704262279691771,6.721163132137302,6.027721950149607,3.9216409215956824,7.323641296481183,6.835771669969806,7.164481891875204,5.707539785378107,4.209739715082534,3.7605830203307002,4.263421161697153,5.82374866650107,4.498179265127295,3.8801696599294324,5.399019141045793,9.86144863100928,5.290310867550113,4.815340659113554,4.790370710562573,8.172413046966728,4.581511272487416,7.945212990210955,6.002300865650089,4.064399363155578,6.1921583835930845,7.759464001980215,6.443908971151
Extrovert,7.320763054357818,3.316710891865838,8.046752896681966,5.281706404501675,7.980526942377469,8.012386596819347,6.17724021557595,6.420364793622024,4.490790122514866,4.445427737671797,8.931214212727301,9.708847202967899,5.750918500131692,9.618550343815556,5.012986852571894,6.644788280743307,9.419339003761937,5.375813058640465,4.991252985976769,8.000869562751523,8.169405460293286,4.629962963890016,6.681832693535704,7.277645776759803,5.60078929639403,7.654746360673808,7.570136418887185,7.61594211474745,6.957276013951966
Extrovert,5.069576680986081,2.166272936509184,7.32128740628131,4.445625462057064,6.775999602094978,8.635155907227624,5.626052364103912,6.782108886217641,6.221604984612817,4.42497951330292,10.0,6.50628506142569,9.693774052144926,6.2651062873718315,3.520216700031406,6.959672610545682,6.498351339849999,8.242247762491097,4.682989982991421,6.949213503756019,7.759882770715455,3.862870120479444,5.982944373851993,8.553735318923584,8.689218868486412,8.326162679769338,6.198215123302935,6.707105209843222,7.2953454113986105
Ambivert,3.849066065794438,5.288772102936273,4.415289438011043,5.937647938614652,5.3094197672897705,7.623699824624226,6.269991009907774,6.396212207619551,5.040791836282986,7.565326883504758,4.9593961766278385,5.536782971814926,5.899740415247342,6.651592253696245,7.591308350038636,5.934333502515291,5.524425582384628,5.5233385349914865,6.967241205084648,2.0164518445847133,5.48011572459273,6.232155885915724,4.946789758493207,7.759247183425092,3.720841825135568,4.8459282865852185,6.914719254406215,3.3688759043830956,6.037095089886816
Extrovert,8.367230136176047,5.429182953488489,9.04909497279203,3.1457127330301287,6.30034917962247,8.352382544777772,7.150074038712905,5.187541731359493,7.497979526407219,3.089770880889075,7.94901655956635,5.6653188325157355,7.0531110254056415,5.372488284728686,3.791772311637854,5.956302784128055,6.541474134061925,6.023048494993077,7.739567055464532,7.514549651277404,6.6032514977708185,6.379483818339365,7.675435808972647,8.754546275862294,8.370165468530875,8.031160327415396,7.518951105585897,9.896605056612746,3.7301458664992744
Introvert,2.4800232126966946,7.95618798731694,2.2925472947145575,6.928750813367459,2.681259628019178,1.8263749033002294,5.629266692450881,4.303737990150151,9.941999935727127,7.1100744216169,3.4557412273867465,2.6638842811175096,2.9020367164516614,5.383160383695711,5.371301477198003,4.148936640348713,7.766392370389336,6.6957159769379375,5.124034392683813,2.1127528359599466,3.9336844567208287,8.810417050025116,4.295386853772579,2.4306042408460033,3.1653323725843547,5.3033576749795275,4.919895231139328,1.918022354409993,4.213720319844515
Extrovert,7.603770689412274,1.9361505848027305,7.550116715582989,3.610482050030825,7.630003771337153,7.9228780419628215,4.2231118159952,6.066526205818673,4.920110932672255,2.572179404982125,9.092182988381797,6.919579746577062,8.661602085387734,6.907360674567635,4.807774232549476,8.403089858250118,6.2868361518680285,5.671743479125236,3.6812354422856286,5.51745820486232,5.0090320349167605,3.6747308601462962,9.610440331837353,8.678115650749731,6.952507730120375,5.898383926636579,8.163395609391717,3.217582612131455,6.14592666480728
Introvert,1.627490323517115,7.725906769694735,3.829886140296625,6.115672052230748,4.189634526113298,2.955012077110263,8.75671830463975,6.6518943887727735,3.3198149978768656,7.618129419624433,3.3180093207671115,2.0538186873847537,5.425358042863413,3.6564799508062222,7.9281246089135,3.125218767553311,4.8691577960077606,8.227225386932501,8.524883648172613,4.185987808734287,3.2216261094417424,9.713894690315298,2.612827073582828,5.979083114599025,4.959878955909356,3.011456434470116,6.88387954997537,3.688721860848029,5.3688842321240395
Ambivert,5.569271985636834,4.721615742813557,7.106346680559515,5.106933272880646,6.734983848835128,4.031413688127545,9.053692708281957,5.251808256095044,6.159464989379698,6.735112120429646,0.5651387266763752,6.167867064903705,6.553185737718368,7.9131646886350335,3.2174180286567178,6.559266980029981,7.766624822760339,8.419195734314657,4.887272244356268,6.1965432579119,5.2396877752246365,5.418307551678463,2.65369289834186,7.405811167676926,7.003528606320672,2.7741198977088555,7.17262757961069,3.944491540439533,3.610819457963609
Extrovert,7.512127962205102,2.337939937954891,8.89272941759465,4.4624451515976205,9.19664199942035,6.655798421873274,6.397876016410011,7.875617547139324,5.193100739899513,6.235980805096553,7.813014645671731,5.9979866638349755,7.564985583413545,5.403503780262799,2.4058403630978655,7.085296949173775,10.0,6.608443886647518,5.217923892790419,7.290729815490091,8.970686991089636,7.007462788256395,6.297439360157023,10.0,5.765659226042381,7.221575000091896,5.708943994927401,7.407093372915293,7.092785323408792
Introvert,0.5385518984724493,7.191669077101823,4.279144254534955,6.268112576485077,5.797366674783615,1.5168215243646253,7.886462566446434,8.137997511744318,7.631450127629638,6.066579627344033,2.619269808734739,1.7932457802046857,0.4856535232241703,4.627032993625551,5.973851937340405,4.482666552127011,7.6340588298840455,5.119648521482109,6.498129997926686,2.6825196866011796,1.3365765572920332,8.299975669620434,4.468659186259124,5.495717212435335,5.352302338457462,3.608826503234231,5.1876048071137415,6.219909376073682,6.280820152469082
Ambivert,5.198621995643609,4.750068262536619,6.564366190991733,2.8986084440133277,6.950978190399319,5.526522897078731,8.301440029857757,5.85920059381085,4.403153955739821,5.07308571591911,6.594889225476942,5.289350878867375,7.598569549097543,6.913554547125845,4.668587817344959,5.948966429979788,7.317346598379943,5.136448436385251,6.188656621684328,4.65653276047761,2.601867924467959,4.799709593244609,6.222378123519923,5.035687971559072,6.311733666552424,3.224810094217394,7.697152345456059,5.699581530314636,5.147181057238393
Ambivert,3.6371322596227893,3.7198290244449614,5.512454055606942,5.306530922059396,5.887076291636849,8.388561350866562,4.082896849657827,5.7675716218409345,6.171013261888453,5.61091679715576,5.163689664419557,5.633200911073868,5.922566669883477,5.3762413364881185,4.781461130607578,4.390700269707741,4.32355738685729,6.229393580916657,4.609208743217552,4.381333693938174,2.45443998325203,7.3719517951418805,4.935889090253628,7.855520874246235,6.31758426353772,8.11960200843468,5.524892038097165,6.5265914528505125,7.959823232501387
Ambivert,6.846545667913848,5.60383968472247,6.091875873164978,4.204187252362491,6.650576003039115,2.713718397700659,5.716258005283013,6.88987462548467,6.5359392678227,7.662656612173862,6.527671878141817,3.943993425986525,6.841211179010234,4.323025417860001,6.185495287753596,4.207819117041527,8.419164076619552,6.3483609103460115,9.303954609350171,3.2399904189209145,6.263891537806469,4.587562729910752,6.145710350513443,7.828025859448742,7.185372683489095,5.0996112073852515,9.46000960845358,7.130373191652485,9.30856365646009
Extrovert,7.412739897952093,1.5320876730519961,10.0,3.204896832173765,7.760281014847865,7.553605289772301,6.448165022407449,7.343130112648558,6.363123345738257,4.441964232158591,6.830616562102944,8.036840655306266,10.0,7.8629591641615875,1.643904265737882,7.546801174476565,8.217592242742587,2.874796587081317,5.619123100205632,5.675795851642512,6.6994283845847225,1.675426757535476,8.589711043596209,9.63778470570077,8.73432739535102,5.450494236946242,9.060127488488009,7.949392207346681,7.260517577666079
Ambivert,9.282286646096178,7.212096395282789,5.20609488622595,7.272311211669434,4.580531333306664,5.572975501314594,5.498896228593801,4.488946846475787,6.401186876511634,6.176171925511025,6.8006222236806515,5.538059540966105,4.981813675450217,9.984985682610652,4.567099702596215,8.143915873856814,7.345994252612842,6.407930056574584,6.462964100691716,6.464223488965738,1.737673190525447,8.61253360833343,5.146742027700325,3.965590288868264,6.338026241422839,5.452756707716298,8.417845692229934,6.349236948845904,4.608138613954416
Ambivert,6.9503538047821785,5.0320141845802455,3.861325988115445,7.260698249275194,9.079825766195885,7.400707031647714,7.830892026670344,5.209708047564824,7.80575867571271,5.077600194478775,5.475747504382792,5.698261918676413,4.896004388183282,6.134063112013529,3.400659952393548,4.843023672914781,6.031770318197318,5.839921889486232,9.268330859309472,4.50110098052619,6.339130390380536,6.463972326220288,5.228873157636437,7.667313850155984,5.6443958963955305,4.773689256631588,3.5474264101321324,3.8684310687024106,3.667762464458997
Extrovert,7.804596237069247,3.612870544953295,4.210434418303121,3.9147976926767494,9.415116314425036,8.291501670623678,5.257184009696622,6.888230041308285,7.933939263050602,7.634680585180693,6.141445200742967,5.64963850847151,8.056344502977112,10.0,3.421851743900073,5.581992974862484,7.598136849983803,8.737180512205935,5.14659556882926,7.019592417472906,5.66015209238908,3.5628849189681517,7.3490687779284025,7.190301588149279,5.683596567711891,8.967667957057245,6.873146729873708,7.328778314134884,7.519828025120172
Ambivert,6.369218249835878,6.115983887435978,8.403363125752087,6.866953577285576,6.754932176738948,2.621813032538893,8.059091894501837,4.956402565532792,6.1536198762127885,4.15426776683409,6.370879666923106,4.711618041132769,6.517552232681694,6.783469014114951,5.6860759980806455,6.748405008099327,5.940616656048146,8.858052214178947,6.513095883204372,5.327875290149679,4.8049475281825,2.4192881162170634,3.9338082485519665,6.529278530275175,3.2527151010157564,5.109110231325438,6.975907158555095,5.91625479888731,8.082005662025587
